,Released,Movie,Genre,Budget,Revenue,Trailer,Year
7967,3/18/05 0:00,The Helix... Loaded,Comedy,1000000,3700,,2005
7968,8/21/12 0:00,Hell,Thriller/Suspense,,0,,2012
7969,10/5/11 0:00,Hell and Back Again,Documentary,,40634,,2011
7970,12/31/11 0:00,Hell At My Heels,Western,,0,,2011
7971,9/6/13 0:00,Hell Baby,Black Comedy,,4980,,2013
7972,12/31/70 0:00,Hell Boats,,,0,,1970
7973,10/4/02 0:00,Hell House,,,0,,2002
7974,8/7/81 0:00,Hell Night,Horror,,2300000,,1981
7975,8/8/08 0:00,Hell Ride,Action,,213608,,2008
7976,4/3/12 0:00,Hellacious Acres: The Case of John Glass,Black Comedy,,0,,2012
7977,10/18/13 0:00,Hellbenders,Comedy,,0,,2013
7978,9/16/05 0:00,Hellbent,Horror,,187786,,2005
7979,5/4/10 0:00,Hellbinders,,,0,,2010
7980,9/21/12 0:00,Hellbound?,Documentary,,22887,,2012
7981,4/2/04 0:00,Hellboy,Action,60000000,59623958,,2004
7982,7/11/08 0:00,Hellboy 2: The Golden Army,Action,82500000,75986503,,2008
7983,12/31/08 0:00,Hello,,,0,,2008
7984,11/6/87 0:00,Hello Again,Comedy,,20419446,,1987
7985,9/10/99 0:00,Hello Brother,,,245034,,1999
7986,12/31/11 0:00,Hello Darkness,Thriller/Suspense,,0,,2011
7987,12/16/69 0:00,"Hello, Dolly",,24000000,33208099,,1969
7988,6/7/13 0:00,Hello Herman,Drama,,8437,,2013
7989,9/7/12 0:00,Hello I Must Be Going,Drama,,106709,,2012
7990,10/16/87 0:00,Hello Mary Lou: Prom Night 2,Horror,,911351,,1987
7991,12/31/07 0:00,Hellphone,,,0,,2007
7992,9/18/87 0:00,Hellraiser,Horror,1000000,14564000,,1987
7993,12/31/11 0:00,Hellraiser,Horror,,0,,2011
7994,12/23/88 0:00,Hellraiser II: Hellbound,Horror,,11611883,,1988
7995,9/11/92 0:00,Hellraiser III: Hell on Earth,Horror,,12525537,,1992
7996,3/8/96 0:00,Hellraiser IV: Bloodline,Horror,,9321492,,1996
7997,12/31/11 0:00,Hellraiser Revelations,Horror,,0,,2011
7998,1/1/30 0:00,Hell's Angels,,4000000,0,,1930
7999,12/31/11 0:00,Hells Angels,Drama,,0,,2011
8000,6/27/03 0:00,Hell's Highway,,,1225,,2003
8001,12/3/99 0:00,Hell's Kitchen,,,9122,,1999
8002,12/31/09 0:00,Hell's Tomb,,,0,,2009
8003,6/28/71 0:00,The Hellstrom Chronicle,Documentary,,0,,1971
8004,8/9/65 0:00,Help!,Musical,,12066667,,1965
8005,2/28/03 0:00,Help! I'm a Fish,,,473477,,2003
8006,12/31/12 0:00,Help Me Spread Goodness,Comedy,,0,,2012
8007,8/10/11 0:00,The Help,Drama,25000000,169705587,Play,2011
8008,12/31/12 0:00,The Helpers,Horror,4000000,0,,2012
8009,12/31/11 0:00,Hemingway and Fuentes,Drama,,0,,2011
8010,4/2/13 0:00,Hemingway & Gellhorn,Drama,,0,,2013
8011,12/10/10 0:00,Hemingway's Garden of Eden,Drama,,22083,Play,2010
8012,1/13/06 0:00,Henri Cartier-Bresson - Biographie eines Blicks,Documentary,,25347,,2006
8013,7/16/10 0:00,Henri-Georges Clouzot's Inferno,Documentary,,25489,,2010
8014,10/5/90 0:00,Henry & June,Drama,,11011903,,1990
8015,6/19/98 0:00,Henry Fool,Comedy,,1334786,,1998
8016,9/1/09 0:00,Drifter: Henry Lee Lucas,,,0,,2009
8017,11/21/08 0:00,Henry May Long,,,0,,2008
8018,8/15/08 0:00,Henry Poole Is Here,Comedy,,1835293,,2008
8019,1/5/90 0:00,Henry: Portrait of a Serial Killer,,,609939,,1990
8020,11/8/89 0:00,Henry V,Action,9000000,10161099,,1989
8021,4/8/11 0:00,Henry's Crime,Comedy,,102541,,2011
8022,12/18/13 0:00,Her,Drama,23000000,50599748,Play,2013
8023,2/3/89 0:00,Her Alibi,Comedy,,17195050,,1989
8024,10/25/13 0:00,Her Cry: La Llorona Investigation,Horror,35000,0,,2013
8025,4/30/04 0:00,Her Majesty,Drama,,56921,,2004
8026,9/27/02 0:00,Herapuple,,,4123,,2002
8027,12/31/07 0:00,Herb,,,0,,2007
8028,6/5/09 0:00,Herb & Dorothy,Documentary,,194721,,2009
8029,9/13/13 0:00,Herb & Dorothy 50X50,Documentary,,38933,,2013
8030,6/25/10 0:00,Les herbes folles,Thriller/Suspense,14000000,403952,,2010
8031,6/22/05 0:00,Herbie: Fully Loaded,Comedy,50000000,66010682,,2005
8032,1/1/80 0:00,Herbie Goes Bananas,,,17000000,,1980
8033,6/24/77 0:00,Herbie Goes to Monte Carlo,,,28000000,,1977
8034,4/14/06 0:00,Herbie Hancock: Possibilities,Documentary,,2493,,2006
8035,3/29/74 0:00,Herbie Rides Again,,,31765098,,1974
8036,6/13/97 0:00,Hercules,Adventure,70000000,99112101,,1997
8037,8/26/83 0:00,Hercules,Adventure,,9466655,,1983
8038,7/25/14 0:00,Hercules,Action,,0,,2014
8039,4/13/12 0:00,Here,Drama,,26464,,2012
8040,1/18/85 0:00,Here Come the Littles,,,0,,1985
8041,10/12/12 0:00,Here Comes the Boom,Comedy,42000000,45290318,Play,2012
8042,3/24/00 0:00,Here on Earth,Drama,15000000,10494147,,2000
8043,10/15/10 0:00,Hereafter,Thriller/Suspense,50000000,32746941,Play,2010
8044,12/31/10 0:00,La Herencia Valdemar II: La Sombra Prohibida,Horror,,0,,2010
8045,12/31/10 0:00,La Herencia Valdemar,Horror,,0,,2010
8046,12/31/12 0:00,Hereos and Demons,,,0,,2012
8047,3/12/10 0:00,Le hÃ©risson,Drama,,828801,,2010
8048,9/14/01 0:00,Herman U.S.A.,,,215587,,2001
8049,12/18/12 0:00,Hermano,Drama,,0,,2012
8050,4/19/13 0:00,Herman's House,Documentary,,4956,,2013
8051,10/2/92 0:00,Hero,Comedy,42000000,19487173,,1992
8052,12/31/07 0:00,Hero,Drama,,0,,2007
8053,1/1/88 0:00,Hero and the Terror,Action,,5000000,,1988
8054,2/8/80 0:00,Hero At Large,Comedy,,15934737,,1980
8055,11/18/11 0:00,Hero Hitler in Love,Romantic Comedy,,0,,2011
8056,10/3/14 0:00,The Hero of Color City,Adventure,,0,,2014
8057,4/11/03 0:00,The Hero,,,285394,,2003
8058,4/29/08 0:00,Hero Wanted,Thriller/Suspense,,0,,2008
8059,11/17/77 0:00,Heroes,Drama,,33000000,,1977
8060,10/24/08 0:00,Heroes,Adventure,400000,655538,,2008
8061,12/31/06 0:00,"Heroes de la Famille, Le",,,0,,2006
8062,9/21/12 0:00,Heroine,Drama,,598668,,2012
8063,7/14/12 0:00,HerutÃ¢ sukerutÃ¢,Multiple Genres,,0,,2012
8064,2/6/09 0:00,He's Just Not That Into You,Romantic Comedy,40000000,93953653,,2009
8065,9/21/10 0:00,"He's Your Dog, Charlie Brown",Adventure,,0,,2010
8066,5/13/11 0:00,Hesher,Drama,7000000,382946,,2011
8067,4/25/14 0:00,Met Meisje en de Dood,,,0,,2014
8068,12/18/13 0:00,Het nieuwe Rijksmuseum,Documentary,,0,,2013
8069,12/31/11 0:00,Hetjur Valhallar,,,0,,2011
8070,5/15/09 0:00,L'heure d'Ã©tÃ©,Drama,,1647001,,2009
8071,12/31/07 0:00,L'Heure ZÃ©ro,,,0,,2007
8072,9/28/11 0:00,Un heureux Ã©vÃ©nement,,,0,,2011
8073,12/31/09 0:00,"Hexe Lilli, der Drache und das magische Buch",,,0,,2009
8074,1/22/93 0:00,Hexed,Comedy,,2786807,,1993
8075,6/28/02 0:00,Hey Arnold! The Movie,Adventure,10000000,13684949,,2002
8076,8/24/07 0:00,Hey Baby,Comedy,,1411065,,2007
8077,6/7/13 0:00,Hey Bartender,Documentary,,0,,2013
8078,5/13/11 0:00,"HEY, BOO: Harper Lee and To Kill a Mockingbird",Documentary,,31135,,2011
8079,1/25/02 0:00,Hey Happy!,,,2241,,2002
8080,4/20/10 0:00,"Hey, Hey, It's Esther Blueburger",Comedy,,15222,,2010
8081,6/3/64 0:00,"Hey There, It's Yogi Bear",Comedy,,1940903,,1964
8082,12/31/10 0:00,Heyanas,Horror,,0,,2010
8083,12/4/98 0:00,Hi-Life,,,7957,,1998
8084,12/30/98 0:00,The Hi-Lo Country,,,166082,,1998
8085,5/11/12 0:00,Hick,Drama,,0,,2012
8086,12/31/72 0:00,Hickey & Boggs,Thriller/Suspense,,0,,1972
8087,3/5/04 0:00,Hidalgo,Western,78000000,67286731,,2004
8088,12/31/10 0:00,Hidalgo: La historia jamÃ¡s contada,Drama,,0,,2010
8089,1/29/10 0:00,Skjult,,,0,,2010
8090,11/21/90 0:00,Hidden Agenda,,,992452,,1990
8091,1/7/14 0:00,Hidden Away,Thriller/Suspense,1000000,0,,2014
8092,12/31/09 0:00,Hidden Beauty,Documentary,,0,,2009
8093,11/7/03 0:00,Hidden in Plain Sight,,,14876,,2003
8094,10/30/87 0:00,The Hidden,Horror,,9747988,,1987
8095,6/28/13 0:00,Hidden Universe,Documentary,,0,,2013
8096,1/28/05 0:00,Hide and Seek,Thriller/Suspense,25000000,51100486,,2005
8097,3/21/80 0:00,Hide in Plain Sight,Drama,,3806930,,1980
8098,3/28/14 0:00,Hide Your Smiling Faces,Drama,,2684,,2014
8099,3/3/95 0:00,Hideaway,Horror,,12201255,,1995
8100,4/16/99 0:00,Hideous Kinky,Drama,,1368627,,1999
8101,12/31/12 0:00,Hiding,Drama,,0,,2012
8102,2/6/04 0:00,Hiding and Seeking,Documentary,,51091,,2004
8103,11/6/87 0:00,Hiding Out,Comedy,,7019441,,1987
8104,12/31/11 0:00,High and Low,Thriller/Suspense,,0,,2011
8105,1/1/54 0:00,The High and the Mighty,,,10400000,,1954
8106,12/23/77 0:00,High Anxiety,,3400000,31063038,,1977
8107,6/12/98 0:00,High Art,Drama,,1835565,,1998
8108,5/13/11 0:00,The High Cost of Living,Drama,,0,,2011
8109,4/5/02 0:00,High Crimes,Thriller/Suspense,42000000,41543207,,2002
8110,3/31/00 0:00,High Fidelity,Comedy,20000000,27277055,,2000
8111,11/2/12 0:00,High Ground,Documentary,,0,,2012
8112,10/26/01 0:00,High Heels and Low Lifes,,10000000,226792,,2001
8113,2/24/89 0:00,High Hopes,Comedy,,1192322,,1989
8114,5/12/09 0:00,High Hopes,Comedy,,0,,2009
8115,12/31/09 0:00,High Life,,,0,,2009
8116,1/1/52 0:00,High Noon,,730000,8000000,,1952
8117,1/1/72 0:00,High Plains Drifter,Western,15700000,15700000,,1972
8118,3/6/12 0:00,High Road,Comedy,,0,,2012
8119,3/18/83 0:00,High Road to China,Adventure,,28416459,,1983
8120,6/1/12 0:00,High School,Comedy,,231326,,2012
8121,10/25/96 0:00,High School High,Comedy,,20995023,,1996
8122,5/23/06 0:00,High School Musical,Musical,,0,,2006
8123,12/11/07 0:00,High School Musical 2,Musical,,0,,2007
8124,10/24/08 0:00,High School Musical 3: Senior Year,Musical,11000000,90559416,,2008
8125,12/31/10 0:00,High School Musical China,,,0,,2010
8126,12/31/08 0:00,High School Musical: El Desafio,Musical,,0,,2008
8127,6/26/07 0:00,"High School Musical, The Concert",Concert/Performance,,0,,2007
8128,3/25/88 0:00,High Season,Comedy,,1125000,,1988
8129,12/31/09 0:00,High Security Vacations,,,0,,2009
8130,1/1/56 0:00,High Society,,,6500000,,1956
8131,11/18/88 0:00,High Spirits,Comedy,,8578231,,1988
8132,12/31/11 0:00,High Stakes,Thriller/Suspense,,0,,2011
8133,6/10/05 0:00,High Tension,Horror,2850000,3681066,,2005
8134,10/17/03 0:00,High Times' Pot Luck,,,4827,,2003
8135,1/1/03 0:00,Higher Ed,,,0,,2003
8136,8/23/11 0:00,Higher Ground,Drama,1800000,841056,,2011
8137,1/11/95 0:00,Higher Learning,Drama,,38023585,,1995
8138,3/7/86 0:00,Highlander,Action,16000000,5900000,,1986
8139,12/31/11 0:00,Highlander,Action,,0,,2011
8140,9/1/00 0:00,Highlander: Endgame,Action,15000000,12801190,,2000
8141,11/1/91 0:00,Highlander II: The Quickening,Action,,14184134,,1991
8142,1/27/95 0:00,Highlander III: The Sorcerer,Action,26000000,13738574,,1995
8143,2/26/08 0:00,Highlander: The Source,Action,,0,,2008
8144,12/31/12 0:00,Highway,,,0,,2012
8145,2/21/14 0:00,Highway,Drama,,529136,,2014
8146,1/1/92 0:00,Highway to Hell,,,26000,,1992
8147,2/13/04 0:00,Highwaymen,,,367027,,2004
8148,7/31/12 0:00,Hijacked,Thriller/Suspense,,0,,2012
8149,12/30/98 0:00,Hilary and Jackie,Drama,,4874838,,1998
8150,3/23/07 0:00,The Hills Have Eyes II,Horror,15000000,20804166,,2007
8151,9/8/93 0:00,The Hills Have Eyes Part 2,,,0,,1993
8152,3/10/06 0:00,The Hills Have Eyes,Horror,17000000,41778863,,2006
8153,9/29/09 0:00,The Hills Run Red,,,0,,2009
8154,9/24/04 0:00,The Hillside Strangler,Horror,,306,,2004
8155,11/17/00 0:00,Himalaya - l'enfance d'un chef,Drama,,2487878,,2000
8156,3/14/14 0:00,Himizu,Drama,,0,,2014
8157,3/29/13 0:00,Himmatwala,Action,,270880,,2013
8158,12/25/75 0:00,The Hindenburg,,,27945225,,1975
8159,7/23/99 0:00,Hindustan Ki Kasam,,,310330,,1999
8160,12/31/07 0:00,Hing dai,Action,,0,,2007
8161,5/11/07 0:00,The Hip Hop Project,Documentary,,46208,,2007
8162,12/31/10 0:00,Hippie Hippie Shake,Drama,,0,,2010
8163,12/31/11 0:00,Hirokin: The Last Samurai,,,0,,2011
8164,12/1/07 0:00,The Golden Compass,Adventure,205000000,70107728,,2007
8165,1/19/99 0:00,His Girl Friday,Drama,,0,,1999
8166,9/20/02 0:00,His Secret Life,,,215339,,2002
8167,2/26/99 0:00,Histoires d'hiver,,,138411,,1999
8168,11/8/85 0:00,La historia oficial,Drama,,29426,,1985
8169,1/29/13 0:00,Historia Shel Hakolnoah Israeli,Documentary,,0,,2013
8170,6/1/12 0:00,Historias que so existem quando lembradas,Drama,,0,,2012
8171,11/21/06 0:00,The History Boys,Comedy,3700000,2730296,,2006
8172,10/26/01 0:00,History Lessons,,,94551,,2001
8173,5/31/13 0:00,The History of Future Folk,Comedy,,17646,,2013
8174,8/17/10 0:00,A History of Scotland,Documentary,,0,,2010
8175,6/12/81 0:00,History of the World: Part I,Comedy,11000000,31672000,,1981
8176,11/19/13 0:00,History of the WWE: 50 Years of Sports Entetainment,Documentary,,0,,2013
8177,9/23/05 0:00,A History of Violence,Drama,32000000,31493782,,2005
8178,1/13/09 0:00,Hit and Run,Horror,,0,,2009
8179,8/22/12 0:00,Hit & Run,Comedy,,13749300,Play,2012
8180,3/2/01 0:00,Hit & Runway,Comedy,,81570,,2001
8181,12/31/10 0:00,Hit List,Romantic Comedy,,0,,2010
8182,5/10/11 0:00,Hit List The,Thriller/Suspense,6000000,0,,2011
8183,7/23/10 0:00,The Hit Man,Action,,0,,2010
8184,10/2/98 0:00,Hit Me,,,3348,,1998
8185,4/13/12 0:00,Hit So Hard,Documentary,,34025,,2012
8186,12/31/11 0:00,Hit Somebody,Drama,,0,,2011
8187,3/8/85 0:00,The Hit,Comedy,,876775,,1985
8188,2/11/05 0:00,Hitch,Romantic Comedy,55000000,177784257,,2005
8189,11/23/12 0:00,Hitchcock,Drama,,6008677,Play,2012
8190,6/1/10 0:00,The Hitcher II I ve Been Waiting,Horror,,0,,2010
8191,2/21/86 0:00,The Hitcher,Horror,,5844868,,1986
8192,1/19/07 0:00,The Hitcher,Thriller/Suspense,,16379582,,2007
8193,4/29/05 0:00,The Hitchhiker's Guide to the Galaxy,Comedy,45000000,51019112,,2005
8194,12/31/08 0:00,Hitler Kaput!,Comedy,,0,,2008
8195,11/21/07 0:00,Hitman,Action,17500000,39687694,,2007
8196,12/31/11 0:00,Hitman 2,Action,,0,,2011
8197,10/19/10 0:00,The Hitman Diaries: Charlie Valentine,Action,,0,,2010
8198,10/25/91 0:00,The Hitman,Action,,4654288,,1991
8199,12/31/07 0:00,Ho Voglia Di Te,,,0,,2007
8200,4/6/07 0:00,The Hoax,Drama,25000000,7164995,,2007
8201,12/14/12 0:00,The Hobbit: An Unexpected Journey,Adventure,250000000,303003568,Play,2012
8202,12/17/14 0:00,The Hobbit: There and Back Again,Adventure,250000000,0,,2014
8203,12/13/13 0:00,The Hobbit: The Desolation of Smaug,Adventure,250000000,258246584,Play,2013
8204,12/31/10 0:00,Hobby Farm,,,0,,2010
8205,5/6/11 0:00,Hobo with a Shotgun,Action,3000000,703372,,2011
8206,9/1/00 0:00,Hochelaga,,,481066,,2000
8207,7/16/93 0:00,Hocus Pocus,Comedy,28000000,39360491,,1993
8208,4/27/12 0:00,Hodejegeme,Thriller/Suspense,,1200010,,2012
8209,12/25/92 0:00,Hoffa,Drama,,23365858,,1992
8210,5/16/08 0:00,Hofshat Kaits,Drama,,203304,,2008
8211,3/4/08 0:00,The Hogfather,Adventure,,0,,2008
8212,8/27/13 0:00,Hoi-sa-won,Action,,0,,2013
8213,12/31/06 0:00,Hokkabaz,,,0,,2006
8214,10/18/85 0:00,The Holcroft Covenant,Thriller/Suspense,,151627,,1985
8215,7/30/93 0:00,"Hold Me, Thrill Me, Kiss Me",,,0,,1993
8216,12/31/12 0:00,Hold Your Breath,Horror,,0,,2012
8217,7/4/08 0:00,Holding Trevor,Drama,,16814,,2008
8218,9/28/12 0:00,The Hole 3D,Thriller/Suspense,,0,,2012
8219,4/8/05 0:00,A Hole in My Heart,Comedy,,3306,,2005
8220,1/1/59 0:00,A Hole in the Head,,,11000000,,1959
8221,12/31/01 0:00,The Hole,Thriller/Suspense,7500000,0,,2001
8222,4/18/03 0:00,Holes,Drama,20000000,67383924,,2003
8223,12/31/08 0:00,Holiday Baggage,Drama,,0,,2008
8224,1/1/46 0:00,Holiday in Mexico,,,3700000,,1946
8225,3/1/92 0:00,Holiday Inn,Musical,,0,,1992
8226,12/31/13 0:00,Holiday Road Trip,Romantic Comedy,,0,,2013
8227,12/8/06 0:00,The Holiday,Romantic Comedy,85000000,63280000,,2006
8228,4/19/13 0:00,Holla II,Horror,,41537,,2013
8229,8/4/00 0:00,Hollow Man,Horror,90000000,73209340,,2000
8230,4/18/97 0:00,Hollow Reed,,,244337,,1997
8231,11/9/07 0:00,Holly,Drama,,163069,,2007
8232,6/2/07 0:00,Holly Hobbie and Friends - Friends Forever,Adventure,,0,,2007
8233,12/31/10 0:00,Hollywood and Wine,Comedy,,0,,2010
8234,9/24/04 0:00,Hollywood Buddha,Comedy,,72115,,2004
8235,5/18/07 0:00,Hollywood Dreams,Comedy,,171255,,2007
8236,5/3/02 0:00,Hollywood Ending,Romantic Comedy,16000000,4839383,,2002
8237,6/13/03 0:00,Hollywood Homicide,Action,75000000,30207785,,2003
8238,1/1/80 0:00,The Hollywood Knights,,,10000000,,1980
8239,12/31/11 0:00,Hollywood Sex Wars,Comedy,,0,,2011
8240,3/1/87 0:00,Hollywood Shuffle,,100000,5228617,,1987
8241,9/8/06 0:00,Hollywoodland,Drama,,14426251,,2006
8242,12/31/06 0:00,Holy Daddy,,,0,,2006
8243,2/21/14 0:00,Holy Ghost People,Thriller/Suspense,,0,,2014
8244,4/29/05 0:00,Holy Girl,Drama,1400000,304124,,2005
8245,6/7/85 0:00,The Holy Innocents,Drama,,0,,1985
8246,7/11/03 0:00,The Holy Land,Drama,,602990,,2003
8247,10/9/98 0:00,Holy Man,Comedy,60000000,12069719,,1998
8248,4/8/94 0:00,Holy Matrimony,Comedy,,713234,,1994
8249,10/17/12 0:00,Holy Motors,Drama,,641054,,2012
8250,1/21/07 0:00,The Holy Mountain,Adventure,,60234,,2007
8251,11/5/13 0:00,Holy Night!,Adventure,,0,,2013
8252,5/21/10 0:00,Holy Rollers,Drama,,303064,,2010
8253,12/3/99 0:00,Holy Smoke,Drama,,1758780,,1999
8254,1/1/67 0:00,Hombre,,,12000000,,1967
8255,4/23/09 0:00,Home,,,15433,,2009
8256,11/27/09 0:00,Home,Drama,,15922,,2009
8257,11/16/90 0:00,Home Alone,Comedy,15000000,285761243,,1990
8258,11/20/92 0:00,Home Alone 2: Lost in New York,Comedy,20000000,173585516,,1992
8259,12/12/97 0:00,Home Alone III,Comedy,,30692437,,1997
8260,10/29/13 0:00,Home Alone: The Holiday Heist,Comedy,,0,,2013
8261,7/23/04 0:00,A Home at the End of the World,Drama,6500000,1029017,,2004
8262,12/2/05 0:00,Home Delivery,Comedy,,58499,,2005
8263,11/3/95 0:00,Home for the Holidays,Comedy,20000000,17468887,,1995
8264,11/25/98 0:00,Home Fries,Black Comedy,15000000,10513979,,1998
8265,5/3/02 0:00,Home Movie,,,118022,,2002
8266,5/16/80 0:00,Home Movies,,400000,89134,,1980
8267,1/1/93 0:00,A Home of Our Own,,,1703282,,1993
8268,12/15/06 0:00,Home of the Brave,Drama,,43753,,2006
8269,12/31/09 0:00,Home of the Giants,,,0,,2009
8270,4/2/04 0:00,Home on the Range,Comedy,110000000,50026353,,2004
8271,9/5/03 0:00,Home Room,,,3467,,2003
8272,4/19/13 0:00,Home Run,Drama,,2859955,,2013
8273,8/21/12 0:00,Home Run Showdown,Drama,,0,,2012
8274,12/31/13 0:00,Home Sweet Home,Thriller/Suspense,,0,,2013
8275,1/9/04 0:00,The Home Teachers,Comedy,,202268,,2004
8276,4/20/10 0:00,Homecoming,Thriller/Suspense,,0,,2010
8277,11/27/13 0:00,Homefront,Action,,20158492,Play,2013
8278,4/17/98 0:00,Homegrown,,,215553,,1998
8279,1/25/02 0:00,Hometown Legend,Drama,,96429,,2002
8280,2/4/92 0:00,Hometown Story,,,0,,1992
8281,3/8/96 0:00,Homeward Bound II: Lost in San Francisco,Adventure,,32709423,,1996
8282,2/3/93 0:00,Homeward Bound: The Incredible Journey,Adventure,,41833324,,1993
8283,8/27/82 0:00,Homework,Comedy,,2914328,,1982
8284,6/17/11 0:00,The Art of Getting By,Romantic Comedy,,1430241,Play,2011
8285,12/31/10 0:00,Homewrecker,,,0,,2010
8286,10/9/91 0:00,Homicide,Thriller/Suspense,,2971661,,1991
8287,9/21/07 0:00,L'homme de sa vie,Drama,,7704,,2007
8288,5/9/03 0:00,L'homme du train,Drama,,2541320,,2003
8289,8/15/86 0:00,"Un homme et une femme, 20 ans dÃ©jÃ ",Drama,,56821,,1986
8290,1/1/66 0:00,Un homme et une femme,Drama,,14000000,,1966
8291,12/1/00 0:00,"Homme Nu, L'",,,2126,,2000
8292,4/13/11 0:00,Un homme qui crie,Drama,,9862,,2011
8293,4/5/13 0:00,L'Homme qui rit,,,46704,,2013
8294,10/12/12 0:00,L'homme qui voulait vivre sa vie,Drama,,158411,,2012
8295,3/16/12 0:00,Les hommes libres,Drama,,22578,,2012
8296,7/11/08 0:00,Homo Erectus,Comedy,,0,,2008
8297,3/3/00 0:00,Homo Sapiens 1900,,,1257,,2000
8298,1/1/53 0:00,Hondo,Western,,8200000,,1953
8299,12/5/03 0:00,Honey,Drama,18000000,30272254,,2003
8300,12/31/10 0:00,Honey 2,Drama,,0,,2010
8301,7/17/92 0:00,Honey I Blew Up the Kid,Comedy,,58662452,,1992
8302,6/23/89 0:00,"Honey, I Shrunk the Kids",Adventure,,130724172,,1989
8303,9/1/98 0:00,The Honey Pot,Drama,,0,,1998
8304,12/28/07 0:00,Honeydripper,Drama,,267880,,2007
8305,9/10/10 0:00,Honeymoon in Bali,Drama,,0,,2010
8306,8/28/92 0:00,Honeymoon in Vegas,Romantic Comedy,,35208854,,1992
8307,12/31/11 0:00,Honeymoon with Harry,Comedy,,0,,2011
8308,6/10/05 0:00,The Honeymooners,Comedy,27000000,12834849,,2005
8309,7/18/80 0:00,Honeysuckle Rose,Drama,,17815212,,1980
8310,12/31/10 0:00,Hong Kong Phooey,,,0,,2010
8311,9/4/12 0:00,Hong men yan,Action,,0,,2012
8312,1/1/41 0:00,Honky Tonk,,,3000000,,1941
8313,8/21/81 0:00,Honky Tonk Freeway,Comedy,,939423,,1981
8314,12/15/82 0:00,Honkytonk Man,Comedy,,3695409,,1982
8315,12/31/12 0:00,Honor Flight,Documentary,,0,,2012
8316,9/30/83 0:00,The Honorary Consul,Thriller/Suspense,,4800000,,1983
8317,11/17/06 0:00,Hood of Horror,Comedy,,26000,,2006
8318,8/27/97 0:00,Hoodlum,Drama,,23489997,,1997
8319,12/16/05 0:00,Hoodwinked,Comedy,17500000,51386611,,2005
8320,4/29/11 0:00,Hoodwinked Too: Hood vs. Evil,Adventure,30000000,10143779,Play,2011
8321,12/11/91 0:00,Hook,Adventure,70000000,119654823,,1991
8322,12/31/09 0:00,Hook Ya Crook,,,0,,2009
8323,12/31/07 0:00,Hooked On You,,,0,,2007
8324,10/14/94 0:00,Hoop Dreams,Documentary,700000,7768371,,1994
8325,7/28/78 0:00,Hooper,,,51290536,,1978
8326,11/14/86 0:00,Hoosiers,Drama,,28607524,,1986
8327,5/5/06 0:00,Hoot,Comedy,15000000,8117637,,2006
8328,4/1/11 0:00,Hop,Comedy,63000000,108085305,Play,2011
8329,10/16/87 0:00,Hope and Glory,Comedy,,4537186,,1987
8330,3/13/09 0:00,Hope and Redemption: The Lena Baker Story,Drama,,18215,,2009
8331,5/29/98 0:00,Hope Floats,Drama,30000000,60110313,,1998
8332,12/31/11 0:00,Hopelessly in June,,,0,,2011
8333,1/1/80 0:00,Hopscotch,,,13000000,,1980
8334,12/31/10 0:00,La hora cero,Action,,0,,2010
8335,12/31/70 0:00,Hornet's Nest,,,0,,1970
8336,12/31/14 0:00,The Hornet's Nest,Documentary,,0,,2014
8337,7/8/11 0:00,Horrible Bosses,Comedy,35000000,117538559,Play,2011
8338,11/26/14 0:00,Horrible Bosses 2,Comedy,,0,,2014
8339,8/19/11 0:00,A Horrible Way To Die,Horror,,0,,2011
8340,1/11/13 0:00,Horrid Henry: The Movie,Adventure,,0,,2013
8341,3/18/14 0:00,"The Horror at 37,000 Feet",Horror,,0,,2014
8342,1/1/89 0:00,The Horror Show,,,1738897,,1989
8343,3/28/08 0:00,Hors de Prix,Comedy,,2164670,,2008
8344,11/3/10 0:00,Hors la loi,Drama,,0,,2010
8345,1/18/13 0:00,Hors Satan,Documentary,,0,,2013
8346,9/11/09 0:00,The Horse Boy,Documentary,160000,156612,,2009
8347,5/15/98 0:00,The Horse Whisperer,Drama,60000000,75383563,,1998
8348,6/15/10 0:00,The Horseman,,,0,,2010
8349,3/6/09 0:00,The Horsemen,Thriller/Suspense,,0,,2009
8350,12/31/09 0:00,Horst Schlammer - Isch Kandidiere!,,,0,,2009
8351,3/14/08 0:00,Horton Hears a Who,Adventure,85000000,154529439,,2008
8352,3/4/08 0:00,Horton Hears a Who (TV Special),Comedy,,0,,2008
8353,12/31/11 0:00,Hoshi Mamoru Inu,Drama,,0,,2011
8354,12/17/71 0:00,The Hospital,,,14142409,,1971
8355,3/29/13 0:00,The Host,Thriller/Suspense,50000000,26623701,Play,2013
8356,3/11/05 0:00,Hostage,Action,75000000,34636443,,2005
8357,12/31/10 0:00,Hostage: Criminal Implication,Action,,0,,2010
8358,1/6/06 0:00,Hostel,Horror,4800000,47326473,,2006
8359,6/8/07 0:00,Hostel: Part II,Horror,7500000,17544812,,2007
8360,12/27/11 0:00,Hostel: Part III,,,0,,2011
8361,9/17/13 0:00,Hostsonaten,Drama,,0,,2013
8362,12/13/02 0:00,The Hot Chick,Comedy,,35081550,,2002
8363,1/13/84 0:00,Hot Dogâ€_ The Movie,Comedy,,17540166,,1984
8364,3/30/12 0:00,Hot Flash Havoc,Documentary,,0,,2012
8365,7/12/13 0:00,The Hot Flashes,Comedy,,0,,2013
8366,4/20/07 0:00,Hot Fuzz,Comedy,16000000,23618786,,2007
