,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,index,id,imdb_id,Rating,Title,Year,Unnamed: 0_y,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,binary,test,clean_test,domgross,intgross,budget_2013$,domgross_2013$,intgross_2013$,producer,writer,box_office,parental_rating,production_company,adjusted_box_office,Multiple genres,producer percentage,writer percentage,director percentage
20,20,20,20,20,20,5446,227438,0,"Doctor and the Monkey, The",1900,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,1,,,,,,Short||Comedy,,,,,,,,,French,France,,,,5.1,,,FAIL,nowomen,nowomen,,,,,,,,,,,0,,,,
21,21,21,21,21,21,5072,230746,0,"Searching Ruins on Broadway, Galveston, for Dead Bodies",1900,,,Albert E. Smith,,1,,,,,,Short||Documentary,,,,,,,,,English,USA,,,,4.9,,,FAIL,nowomen,nowomen,,,,,,,,,,,0,,,,
22,22,22,22,22,22,4345,257654,0,Explosion of a Motor Car (a.k.a The Dlights of Automobiling),1900,,,Cecil M. Hepworth,,1,,,,,,Short||Comedy,,,,,,,,,English,UK,,,,6.4,,,FAIL,nowomen,nowomen,,,,,,,,,,,0,,,,
23,23,23,23,23,23,5500,131934,0,Bluebeard,1901,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,12,,,,,,Short||Horror,,,,,,,,,French,France,,,,7.1,,,FAIL,nowomen,nowomen,,,,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,,,0,,,,
24,24,24,24,24,24,4995,359,0,L&#39;homme a la tete en caoutchouc,1901,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,3,,,,,,Short||Comedy,,,,,,,,,French,France,,,,7.2,,,FAIL,nowomen,nowomen,,,,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,,,,0,,,,
25,25,25,25,25,25,5437,258104,0,Reve et realite,1901,,,Ferdinand Zecca,,1,,,,,,Comedy||Short,,,,,,,,,French,France,,,,5.1,,,FAIL,nowomen,nowomen,,,,,,,,,,,0,,,,
26,26,26,26,26,26,5432,367177,0,"Twentieth Century Tramp; or, Happy Hooligan and His Airship, The",1902,,,,,1,,,,,,Comedy||Fantasy||Short,,,,,,,,,English,USA,,,,5.3,,,FAIL,nowomen,nowomen,,,,,,,,,,,0,,,,
27,27,27,27,27,27,5431,229024,0,Gulliver&#39;s Travels,1902,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,4,,,,,,Short||Fantasy,,,,,,,,,French,France,,,,6.6,,,FAIL,nowomen,nowomen,,,,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,Jonathan Swift,,,,0,,,,
28,28,28,28,28,28,5443,413,0,Mephistopheles&#39; School of Magic,1902,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,3,,,,,,Short||Comedy||Fantasy||Horror,,,,,,,,,French,France,,,,5.6,,,FAIL,nowomen,nowomen,,,,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,,,0,,,,
29,29,29,29,29,29,1252,417,0,Le voyage dans la lune,1902,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,13,,,,,,Short||Adventure||Fantasy||Sci-Fi,,,,,,,,,French,France,,,,8.2,,,FAIL,nowomen,nowomen,,,,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,,,0,,,,
30,30,30,30,30,30,1319,439,0,"Great Train Robbery, The",1903,,,Edwin S. Porter,,11,,,,,,Short||Action||Western,,,,,,,,,English,USA,,,,7.3,,,FAIL,nowomen,nowomen,,,,,,,Scott Marble,,,,0,,,,
31,31,31,31,31,31,5063,455,0,"Music Lover, The",1903,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,3,,,,,,Short||Comedy||Music,,,,,,,,,French,France,,,,6.9,,,FAIL,nowomen,nowomen,,,,,,,,,,,0,,,,
32,32,32,32,32,32,5683,189498,0,"Enchanted Well, The",1903,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,4,,,,,,Fantasy||Drama||Short,,,,,,,,,French,France,,,,6.1,,,FAIL,nowomen,nowomen,,,,,,,,,,,0,,,,
33,33,33,33,33,33,5002,135180,0,"Infernal Boiling Pot, The",1903,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,2,,,,,,Short,,,,,,,,,French,France,,,,6.8,,,FAIL,nowomen,nowomen,,,,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,,,0,,,,
34,34,34,34,34,34,5064,223755,0,"Monster, The",1903,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,3,,,,,,Short||Fantasy,,,,,,,,,French,France,,,,6.4,,,FAIL,nowomen,nowomen,,,,,,,,,,,0,,,,
35,35,35,35,35,35,5404,135179,0,"Living Playing Cards, The",1904,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,3,,,,,,Comedy||Short||Fantasy,,,,,,,,,French,France,,,,6.7,,,FAIL,nowomen,nowomen,,,,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,,,,0,,,,
36,36,36,36,36,36,5224,215664,0,"Cook in Trouble, The",1904,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,4,,,,,,Short||Comedy||Fantasy,,,,,,,,,French,France,,,,6.2,,,FAIL,nowomen,nowomen,,,,,,,,,,,0,,,,
37,37,37,37,37,37,6135,499,0,Le voyage a travers l&#39;impossible,1904,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,24,,,,,,Short||Adventure||Fantasy||Sci-Fi,,,,,,,,,French,France,,,,7.7,,,FAIL,nowomen,nowomen,,,,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,Adolphe d'Ennery,,,,0,,,,
38,38,38,38,38,38,5601,135631,0,"Untamable Whiskers, The",1904,,,Georges Mí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ©lií€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œ¢s,,3,,,,,,Short||Fantasy,,,,,,,,,French,France,,,,6.4,,,FAIL,nowomen,nowomen,,,,,,,,,,,0,,,,
